sid,name,time,lat,lon
2020251N17319,PAULETTE,2020-09-20 12:00:00,35.1,-29.7
2020251N17319,PAULETTE,2020-09-20 15:00:00,34.9,-30.1
2020251N17319,PAULETTE,2020-09-20 18:00:00,34.7,-30.6
2020251N17319,PAULETTE,2020-09-20 21:00:00,34.4,-31.0
2020251N17319,PAULETTE,2020-09-21 00:00:00,34.1,-31.2
2020251N17319,PAULETTE,2020-09-21 03:00:00,33.7,-31.4
2020251N17319,PAULETTE,2020-09-21 06:00:00,33.3,-31.2
2020251N17319,PAULETTE,2020-09-21 09:00:00,33.0,-30.6
2020251N17319,PAULETTE,2020-09-21 12:00:00,32.9,-29.8
2020251N17319,PAULETTE,2020-09-21 15:00:00,33.0,-29.0
2020251N17319,PAULETTE,2020-09-21 18:00:00,33.3,-28.1
2020251N17319,PAULETTE,2020-09-21 21:00:00,33.5,-27.2
2020251N17319,PAULETTE,2020-09-22 00:00:00,33.8,-26.3
2020251N17319,PAULETTE,2020-09-22 03:00:00,34.2,-25.4
2020251N17319,PAULETTE,2020-09-22 06:00:00,34.5,-24.6
2020251N17319,PAULETTE,2020-09-22 09:00:00,34.7,-23.8
2020251N17319,PAULETTE,2020-09-22 12:00:00,34.8,-23.1
2020251N17319,PAULETTE,2020-09-22 15:00:00,34.8,-22.4
2020251N17319,PAULETTE,2020-09-22 18:00:00,34.7,-21.8
2020251N17319,PAULETTE,2020-09-22 21:00:00,34.7,-21.2
2020251N17319,PAULETTE,2020-09-23 00:00:00,34.8,-20.5
2020251N17319,PAULETTE,2020-09-23 03:00:00,34.9,-19.8
2020251N17319,PAULETTE,2020-09-23 06:00:00,35.0,-19.2
2020251N17319,PAULETTE,2020-09-23 09:00:00,35.3,-18.6
2020251N17319,PAULETTE,2020-09-23 12:00:00,35.6,-18.1
2020251N17319,PAULETTE,2020-09-23 15:00:00,35.9,-17.6
2020251N17319,PAULETTE,2020-09-23 18:00:00,36.2,-17.2
2020251N17319,PAULETTE,2020-09-23 21:00:00,36.3,-16.9
2020251N17319,PAULETTE,2020-09-24 00:00:00,36.2,-16.7
2020251N17319,PAULETTE,2020-09-24 03:00:00,36.1,-16.6
2020251N17319,PAULETTE,2020-09-24 06:00:00,35.9,-16.6
2020251N17319,PAULETTE,2020-09-24 09:00:00,35.7,-16.8
2020251N17319,PAULETTE,2020-09-24 12:00:00,35.4,-17.2
2020251N17319,PAULETTE,2020-09-24 15:00:00,35.0,-17.7
2020251N17319,PAULETTE,2020-09-24 18:00:00,34.6,-18.4
2020251N17319,PAULETTE,2020-09-24 21:00:00,34.1,-19.1
2020251N17319,PAULETTE,2020-09-25 00:00:00,33.7,-19.8
2020251N17319,PAULETTE,2020-09-25 03:00:00,33.5,-20.6
2020251N17319,PAULETTE,2020-09-25 06:00:00,33.4,-21.4
2020251N17319,PAULETTE,2020-09-25 09:00:00,33.2,-22.3
2020251N17319,PAULETTE,2020-09-25 12:00:00,33.0,-23.2
2020251N17319,PAULETTE,2020-09-25 15:00:00,33.0,-24.2
2020251N17319,PAULETTE,2020-09-25 18:00:00,33.0,-25.1
2020251N17319,PAULETTE,2020-09-25 21:00:00,33.1,-26.0
2020251N17319,PAULETTE,2020-09-26 00:00:00,33.2,-26.8
2020251N17319,PAULETTE,2020-09-26 03:00:00,33.4,-27.6
2020251N17319,PAULETTE,2020-09-26 06:00:00,33.7,-28.4
2020251N17319,PAULETTE,2020-09-26 09:00:00,34.1,-29.0
2020251N17319,PAULETTE,2020-09-26 12:00:00,34.6,-29.5
2020251N17319,PAULETTE,2020-09-26 15:00:00,35.0,-29.9
2020251N17319,PAULETTE,2020-09-26 18:00:00,35.4,-30.2
2020251N17319,PAULETTE,2020-09-26 21:00:00,35.9,-30.4
2020251N17319,PAULETTE,2020-09-27 00:00:00,36.3,-30.3
2020251N17319,PAULETTE,2020-09-27 03:00:00,36.5,-30.0
2020251N17319,PAULETTE,2020-09-27 06:00:00,36.7,-29.5
2020251N17319,PAULETTE,2020-09-27 09:00:00,36.9,-29.0
2020251N17319,PAULETTE,2020-09-27 12:00:00,37.0,-28.4
2020251N17319,PAULETTE,2020-09-27 15:00:00,37.0,-27.8
2020251N17319,PAULETTE,2020-09-27 18:00:00,36.9,-27.3
2020251N17319,PAULETTE,2020-09-27 21:00:00,36.9,-26.8
2020251N17319,PAULETTE,2020-09-28 00:00:00,36.8,-26.4
2020251N17319,PAULETTE,2020-09-28 03:00:00,36.7,-26.1
2020251N17319,PAULETTE,2020-09-28 06:00:00,36.5,-25.8
2020251N17319,PAULETTE,2020-09-28 09:00:00,36.3,-25.6
2020251N17319,PAULETTE,2020-09-28 12:00:00,36.1,-25.5
2020256N11329,TEDDY,2020-09-12 06:00:00,11.0,-31.4
2020256N11329,TEDDY,2020-09-12 09:00:00,11.1,-31.9
2020256N11329,TEDDY,2020-09-12 12:00:00,11.2,-32.4
2020256N11329,TEDDY,2020-09-12 15:00:00,11.3,-32.9
2020256N11329,TEDDY,2020-09-12 18:00:00,11.4,-33.3
2020256N11329,TEDDY,2020-09-12 21:00:00,11.5,-33.8
2020256N11329,TEDDY,2020-09-13 00:00:00,11.6,-34.2
2020256N11329,TEDDY,2020-09-13 03:00:00,11.7,-34.6
2020256N11329,TEDDY,2020-09-13 06:00:00,11.9,-35.1
2020256N11329,TEDDY,2020-09-13 09:00:00,12.0,-35.6
2020256N11329,TEDDY,2020-09-13 12:00:00,12.2,-36.2
2020256N11329,TEDDY,2020-09-13 15:00:00,12.4,-36.8
2020256N11329,TEDDY,2020-09-13 18:00:00,12.6,-37.4
2020256N11329,TEDDY,2020-09-13 21:00:00,12.8,-38.0
2020256N11329,TEDDY,2020-09-14 00:00:00,12.9,-38.7
2020256N11329,TEDDY,2020-09-14 03:00:00,12.9,-39.5
2020256N11329,TEDDY,2020-09-14 06:00:00,12.9,-40.4
2020256N11329,TEDDY,2020-09-14 09:00:00,12.9,-41.3
2020256N11329,TEDDY,2020-09-14 12:00:00,12.9,-42.1
2020256N11329,TEDDY,2020-09-14 15:00:00,12.9,-42.8
2020256N11329,TEDDY,2020-09-14 18:00:00,12.9,-43.4
2020256N11329,TEDDY,2020-09-14 21:00:00,12.9,-44.0
2020256N11329,TEDDY,2020-09-15 00:00:00,13.0,-44.5
2020256N11329,TEDDY,2020-09-15 03:00:00,13.2,-45.0
2020256N11329,TEDDY,2020-09-15 06:00:00,13.4,-45.5
2020256N11329,TEDDY,2020-09-15 09:00:00,13.6,-46.1
2020256N11329,TEDDY,2020-09-15 12:00:00,13.8,-46.6
2020256N11329,TEDDY,2020-09-15 15:00:00,14.0,-47.0
2020256N11329,TEDDY,2020-09-15 18:00:00,14.2,-47.4
2020256N11329,TEDDY,2020-09-15 21:00:00,14.4,-47.7
2020256N11329,TEDDY,2020-09-16 00:00:00,14.7,-48.0
2020256N11329,TEDDY,2020-09-16 03:00:00,15.0,-48.3
2020256N11329,TEDDY,2020-09-16 06:00:00,15.4,-48.6
2020256N11329,TEDDY,2020-09-16 09:00:00,15.7,-48.9
2020256N11329,TEDDY,2020-09-16 12:00:00,16.1,-49.3
2020256N11329,TEDDY,2020-09-16 15:00:00,16.5,-49.7
2020256N11329,TEDDY,2020-09-16 18:00:00,16.8,-50.2
2020256N11329,TEDDY,2020-09-16 21:00:00,17.1,-50.7
2020256N11329,TEDDY,2020-09-17 00:00:00,17.4,-51.1
2020256N11329,TEDDY,2020-09-17 03:00:00,17.7,-51.6
2020256N11329,TEDDY,2020-09-17 06:00:00,18.1,-52.0
2020256N11329,TEDDY,2020-09-17 09:00:00,18.5,-52.4
2020256N11329,TEDDY,2020-09-17 12:00:00,18.9,-52.8
2020256N11329,TEDDY,2020-09-17 15:00:00,19.3,-53.3
2020256N11329,TEDDY,2020-09-17 18:00:00,19.7,-53.7
2020256N11329,TEDDY,2020-09-17 21:00:00,20.1,-54.1
2020256N11329,TEDDY,2020-09-18 00:00:00,20.4,-54.4
2020256N11329,TEDDY,2020-09-18 03:00:00,20.8,-54.8
2020256N11329,TEDDY,2020-09-18 06:00:00,21.1,-55.1
2020256N11329,TEDDY,2020-09-18 09:00:00,21.4,-55.5
2020256N11329,TEDDY,2020-09-18 12:00:00,21.7,-55.8
2020256N11329,TEDDY,2020-09-18 15:00:00,22.1,-56.2
2020256N11329,TEDDY,2020-09-18 18:00:00,22.5,-56.5
2020256N11329,TEDDY,2020-09-18 21:00:00,23.0,-56.9
2020256N11329,TEDDY,2020-09-19 00:00:00,23.5,-57.2
2020256N11329,TEDDY,2020-09-19 03:00:00,23.9,-57.5
2020256N11329,TEDDY,2020-09-19 06:00:00,24.4,-57.9
2020256N11329,TEDDY,2020-09-19 09:00:00,24.9,-58.3
2020256N11329,TEDDY,2020-09-19 12:00:00,25.4,-58.7
2020256N11329,TEDDY,2020-09-19 15:00:00,25.8,-59.2
2020256N11329,TEDDY,2020-09-19 18:00:00,26.2,-59.7
2020256N11329,TEDDY,2020-09-19 21:00:00,26.6,-60.2
2020256N11329,TEDDY,2020-09-20 00:00:00,26.9,-60.8
2020256N11329,TEDDY,2020-09-20 03:00:00,27.2,-61.4
2020256N11329,TEDDY,2020-09-20 06:00:00,27.5,-61.9
2020256N11329,TEDDY,2020-09-20 09:00:00,27.8,-62.3
2020256N11329,TEDDY,2020-09-20 12:00:00,28.0,-62.6
2020256N11329,TEDDY,2020-09-20 15:00:00,28.3,-63.0
2020256N11329,TEDDY,2020-09-20 18:00:00,28.5,-63.3
2020256N11329,TEDDY,2020-09-20 21:00:00,28.7,-63.6
2020256N11329,TEDDY,2020-09-21 00:00:00,29.0,-63.7
2020256N11329,TEDDY,2020-09-21 03:00:00,29.3,-63.7
2020256N11329,TEDDY,2020-09-21 06:00:00,29.7,-63.5
2020256N11329,TEDDY,2020-09-21 09:00:00,30.0,-63.3
2020256N11329,TEDDY,2020-09-21 12:00:00,30.5,-62.9
2020256N11329,TEDDY,2020-09-21 15:00:00,31.2,-62.3
2020256N11329,TEDDY,2020-09-21 18:00:00,32.2,-61.8
2020256N11329,TEDDY,2020-09-21 21:00:00,33.3,-61.5
2020256N11329,TEDDY,2020-09-22 00:00:00,34.6,-61.4
2020256N11329,TEDDY,2020-09-22 03:00:00,36.2,-61.6
2020256N11329,TEDDY,2020-09-22 06:00:00,37.6,-62.1
2020256N11329,TEDDY,2020-09-22 09:00:00,38.5,-62.8
2020256N11329,TEDDY,2020-09-22 12:00:00,39.1,-63.5
2020256N11329,TEDDY,2020-09-22 15:00:00,39.7,-64.0
2020256N11329,TEDDY,2020-09-22 18:00:00,40.3,-64.2
2020256N11329,TEDDY,2020-09-22 21:00:00,41.0,-64.3
2020256N11329,TEDDY,2020-09-23 00:00:00,41.8,-64.2
2020256N11329,TEDDY,2020-09-23 03:00:00,42.5,-63.8
2020256N11329,TEDDY,2020-09-23 06:00:00,43.2,-63.3
2020256N11329,TEDDY,2020-09-23 09:00:00,44.0,-62.8
2020256N11329,TEDDY,2020-09-23 12:00:00,45.0,-62.1
2020256N11329,TEDDY,2020-09-23 15:00:00,46.2,-61.3
2020256N11329,TEDDY,2020-09-23 18:00:00,47.4,-60.4
2020256N11329,TEDDY,2020-09-23 21:00:00,48.5,-59.3
2020256N11329,TEDDY,2020-09-24 00:00:00,49.7,-58.2
2020256N11329,TEDDY,2020-09-24 03:00:00,51.2,-57.0
2020256N11329,TEDDY,2020-09-24 06:00:00,52.8,-55.8
2020279N16284,DELTA,2020-10-04 18:00:00,16.4,-76.2
2020279N16284,DELTA,2020-10-04 21:00:00,16.4,-76.6
2020279N16284,DELTA,2020-10-05 00:00:00,16.4,-77.0
2020279N16284,DELTA,2020-10-05 03:00:00,16.4,-77.4
2020279N16284,DELTA,2020-10-05 06:00:00,16.4,-77.7
2020279N16284,DELTA,2020-10-05 09:00:00,16.4,-78.1
2020279N16284,DELTA,2020-10-05 12:00:00,16.4,-78.4
2020279N16284,DELTA,2020-10-05 15:00:00,16.4,-78.8
2020279N16284,DELTA,2020-10-05 18:00:00,16.4,-79.1
2020279N16284,DELTA,2020-10-05 21:00:00,16.5,-79.4
2020279N16284,DELTA,2020-10-06 00:00:00,16.6,-79.8
2020279N16284,DELTA,2020-10-06 03:00:00,16.8,-80.2
2020279N16284,DELTA,2020-10-06 06:00:00,17.1,-80.7
2020279N16284,DELTA,2020-10-06 09:00:00,17.4,-81.3
2020279N16284,DELTA,2020-10-06 12:00:00,17.8,-82.0
2020279N16284,DELTA,2020-10-06 15:00:00,18.1,-82.7
2020279N16284,DELTA,2020-10-06 18:00:00,18.5,-83.3
2020279N16284,DELTA,2020-10-06 21:00:00,18.9,-84.0
2020279N16284,DELTA,2020-10-07 00:00:00,19.3,-84.6
2020279N16284,DELTA,2020-10-07 03:00:00,19.7,-85.2
2020279N16284,DELTA,2020-10-07 06:00:00,20.1,-85.9
2020279N16284,DELTA,2020-10-07 09:00:00,20.5,-86.5
2020279N16284,DELTA,2020-10-07 10:30:00,20.8,-86.9
2020279N16284,DELTA,2020-10-07 12:00:00,21.1,-87.4
2020279N16284,DELTA,2020-10-07 15:00:00,21.5,-88.2
2020279N16284,DELTA,2020-10-07 18:00:00,21.7,-88.8
2020279N16284,DELTA,2020-10-07 21:00:00,22.0,-89.5
2020279N16284,DELTA,2020-10-08 00:00:00,22.3,-90.2
2020279N16284,DELTA,2020-10-08 03:00:00,22.6,-90.8
2020279N16284,DELTA,2020-10-08 06:00:00,23.0,-91.4
2020279N16284,DELTA,2020-10-08 09:00:00,23.3,-91.9
2020279N16284,DELTA,2020-10-08 12:00:00,23.7,-92.4
2020279N16284,DELTA,2020-10-08 15:00:00,24.1,-92.8
2020279N16284,DELTA,2020-10-08 18:00:00,24.5,-93.1
2020279N16284,DELTA,2020-10-08 21:00:00,24.9,-93.3
2020279N16284,DELTA,2020-10-09 00:00:00,25.3,-93.5
2020279N16284,DELTA,2020-10-09 03:00:00,25.8,-93.6
2020279N16284,DELTA,2020-10-09 06:00:00,26.3,-93.7
2020279N16284,DELTA,2020-10-09 09:00:00,26.9,-93.8
2020279N16284,DELTA,2020-10-09 12:00:00,27.5,-93.8
2020279N16284,DELTA,2020-10-09 15:00:00,28.1,-93.8
2020279N16284,DELTA,2020-10-09 18:00:00,28.7,-93.6
2020279N16284,DELTA,2020-10-09 21:00:00,29.3,-93.4
2020279N16284,DELTA,2020-10-09 23:00:00,29.8,-93.1
2020279N16284,DELTA,2020-10-10 00:00:00,30.1,-92.9
2020279N16284,DELTA,2020-10-10 03:00:00,30.8,-92.5
2020279N16284,DELTA,2020-10-10 06:00:00,31.4,-92.2
2020279N16284,DELTA,2020-10-10 09:00:00,32.0,-91.8
2020279N16284,DELTA,2020-10-10 12:00:00,32.5,-91.4
2020279N16284,DELTA,2020-10-10 15:00:00,32.9,-91.0
2020279N16284,DELTA,2020-10-10 18:00:00,33.3,-90.6
2020279N16284,DELTA,2020-10-10 21:00:00,33.6,-90.1
2020279N16284,DELTA,2020-10-11 00:00:00,33.9,-89.6
2020279N16284,DELTA,2020-10-11 03:00:00,34.2,-89.1
2020279N16284,DELTA,2020-10-11 06:00:00,34.4,-88.6
2020279N16284,DELTA,2020-10-11 09:00:00,34.6,-88.1
2020279N16284,DELTA,2020-10-11 12:00:00,34.8,-87.5
2020279N16284,DELTA,2020-10-11 15:00:00,35.0,-86.9
2020279N16284,DELTA,2020-10-11 18:00:00,35.1,-86.3
2020291N32305,EPSILON,2020-10-16 12:00:00,31.5,-54.9
2020291N32305,EPSILON,2020-10-16 15:00:00,31.4,-55.0
2020291N32305,EPSILON,2020-10-16 18:00:00,31.2,-55.1
2020291N32305,EPSILON,2020-10-16 21:00:00,31.0,-55.3
2020291N32305,EPSILON,2020-10-17 00:00:00,30.9,-55.5
2020291N32305,EPSILON,2020-10-17 03:00:00,30.8,-55.7
2020291N32305,EPSILON,2020-10-17 06:00:00,30.7,-55.9
2020291N32305,EPSILON,2020-10-17 09:00:00,30.5,-56.1
2020291N32305,EPSILON,2020-10-17 12:00:00,30.3,-56.2
2020291N32305,EPSILON,2020-10-17 15:00:00,30.0,-56.3
2020291N32305,EPSILON,2020-10-17 18:00:00,29.7,-56.3
2020291N32305,EPSILON,2020-10-17 21:00:00,29.3,-56.3
2020291N32305,EPSILON,2020-10-18 00:00:00,28.9,-56.3
2020291N32305,EPSILON,2020-10-18 03:00:00,28.5,-56.3
2020291N32305,EPSILON,2020-10-18 06:00:00,28.1,-56.3
2020291N32305,EPSILON,2020-10-18 09:00:00,27.7,-56.3
2020291N32305,EPSILON,2020-10-18 12:00:00,27.3,-56.4
2020291N32305,EPSILON,2020-10-18 15:00:00,26.8,-56.5
2020291N32305,EPSILON,2020-10-18 18:00:00,26.4,-56.6
2020291N32305,EPSILON,2020-10-18 21:00:00,26.0,-56.5
2020291N32305,EPSILON,2020-10-19 00:00:00,25.7,-56.3
2020291N32305,EPSILON,2020-10-19 03:00:00,25.6,-56.1
2020291N32305,EPSILON,2020-10-19 06:00:00,25.5,-55.9
2020291N32305,EPSILON,2020-10-19 09:00:00,25.4,-55.7
2020291N32305,EPSILON,2020-10-19 12:00:00,25.4,-55.6
2020291N32305,EPSILON,2020-10-19 15:00:00,25.3,-55.5
2020291N32305,EPSILON,2020-10-19 18:00:00,25.3,-55.4
2020291N32305,EPSILON,2020-10-19 21:00:00,25.2,-55.3
2020291N32305,EPSILON,2020-10-20 00:00:00,25.2,-55.2
2020291N32305,EPSILON,2020-10-20 03:00:00,25.3,-55.1
2020291N32305,EPSILON,2020-10-20 06:00:00,25.5,-54.9
2020291N32305,EPSILON,2020-10-20 09:00:00,25.8,-54.7
2020291N32305,EPSILON,2020-10-20 12:00:00,26.2,-54.7
2020291N32305,EPSILON,2020-10-20 15:00:00,26.7,-54.9
2020291N32305,EPSILON,2020-10-20 18:00:00,27.3,-55.3
2020291N32305,EPSILON,2020-10-20 21:00:00,27.9,-55.7
2020291N32305,EPSILON,2020-10-21 00:00:00,28.3,-56.3
2020291N32305,EPSILON,2020-10-21 03:00:00,28.6,-57.0
2020291N32305,EPSILON,2020-10-21 06:00:00,28.7,-57.7
2020291N32305,EPSILON,2020-10-21 09:00:00,28.8,-58.2
2020291N32305,EPSILON,2020-10-21 12:00:00,28.9,-58.7
2020291N32305,EPSILON,2020-10-21 15:00:00,29.1,-59.2
2020291N32305,EPSILON,2020-10-21 18:00:00,29.3,-59.6
2020291N32305,EPSILON,2020-10-21 21:00:00,29.4,-60.0
2020291N32305,EPSILON,2020-10-22 00:00:00,29.5,-60.4
2020291N32305,EPSILON,2020-10-22 03:00:00,29.8,-60.7
2020291N32305,EPSILON,2020-10-22 06:00:00,30.2,-60.9
2020291N32305,EPSILON,2020-10-22 09:00:00,30.5,-61.1
2020291N32305,EPSILON,2020-10-22 12:00:00,30.8,-61.3
2020291N32305,EPSILON,2020-10-22 15:00:00,31.1,-61.4
2020291N32305,EPSILON,2020-10-22 18:00:00,31.5,-61.5
2020291N32305,EPSILON,2020-10-22 21:00:00,31.8,-61.6
2020291N32305,EPSILON,2020-10-23 00:00:00,32.2,-61.6
2020291N32305,EPSILON,2020-10-23 03:00:00,32.5,-61.6
2020291N32305,EPSILON,2020-10-23 06:00:00,32.9,-61.6
2020291N32305,EPSILON,2020-10-23 09:00:00,33.3,-61.6
2020291N32305,EPSILON,2020-10-23 12:00:00,33.7,-61.6
2020291N32305,EPSILON,2020-10-23 15:00:00,34.3,-61.6
2020291N32305,EPSILON,2020-10-23 18:00:00,34.9,-61.7
2020291N32305,EPSILON,2020-10-23 21:00:00,35.5,-61.8
2020291N32305,EPSILON,2020-10-24 00:00:00,36.1,-62.0
2020291N32305,EPSILON,2020-10-24 03:00:00,36.5,-62.1
2020291N32305,EPSILON,2020-10-24 06:00:00,36.8,-62.1
2020291N32305,EPSILON,2020-10-24 09:00:00,37.1,-61.8
2020291N32305,EPSILON,2020-10-24 12:00:00,37.4,-61.3
2020291N32305,EPSILON,2020-10-24 15:00:00,37.9,-60.6
2020291N32305,EPSILON,2020-10-24 18:00:00,38.6,-59.7
2020291N32305,EPSILON,2020-10-24 21:00:00,39.4,-58.7
2020291N32305,EPSILON,2020-10-25 00:00:00,40.3,-57.6
2020291N32305,EPSILON,2020-10-25 03:00:00,41.2,-56.5
2020291N32305,EPSILON,2020-10-25 06:00:00,42.0,-55.2
2020291N32305,EPSILON,2020-10-25 09:00:00,42.6,-53.7
2020291N32305,EPSILON,2020-10-25 12:00:00,43.3,-51.8
2020291N32305,EPSILON,2020-10-25 15:00:00,44.1,-49.5
2020291N32305,EPSILON,2020-10-25 18:00:00,45.0,-46.9
2020291N32305,EPSILON,2020-10-25 21:00:00,46.0,-44.2
2020291N32305,EPSILON,2020-10-26 00:00:00,47.2,-41.2
2020291N32305,EPSILON,2020-10-26 03:00:00,48.3,-38.0
2020291N32305,EPSILON,2020-10-26 06:00:00,49.5,-34.7
2020291N32305,EPSILON,2020-10-26 09:00:00,50.8,-31.6
2020291N32305,EPSILON,2020-10-26 12:00:00,52.1,-28.5
2020299N18277,ZETA,2020-10-24 12:00:00,18.4,-82.6
2020299N18277,ZETA,2020-10-24 15:00:00,18.3,-82.8
2020299N18277,ZETA,2020-10-24 18:00:00,18.2,-83.0
2020299N18277,ZETA,2020-10-24 21:00:00,18.1,-83.1
2020299N18277,ZETA,2020-10-25 00:00:00,18.0,-83.2
2020299N18277,ZETA,2020-10-25 03:00:00,17.8,-83.4
2020299N18277,ZETA,2020-10-25 06:00:00,17.7,-83.5
2020299N18277,ZETA,2020-10-25 09:00:00,17.7,-83.6
2020299N18277,ZETA,2020-10-25 12:00:00,17.8,-83.6
2020299N18277,ZETA,2020-10-25 15:00:00,17.9,-83.6
2020299N18277,ZETA,2020-10-25 18:00:00,18.0,-83.7
2020299N18277,ZETA,2020-10-25 21:00:00,18.1,-83.7
2020299N18277,ZETA,2020-10-26 00:00:00,18.2,-83.8
2020299N18277,ZETA,2020-10-26 03:00:00,18.3,-83.9
2020299N18277,ZETA,2020-10-26 06:00:00,18.5,-84.1
2020299N18277,ZETA,2020-10-26 09:00:00,18.7,-84.4
2020299N18277,ZETA,2020-10-26 12:00:00,18.9,-84.8
2020299N18277,ZETA,2020-10-26 15:00:00,19.1,-85.2
2020299N18277,ZETA,2020-10-26 18:00:00,19.4,-85.7
2020299N18277,ZETA,2020-10-26 21:00:00,19.6,-86.1
2020299N18277,ZETA,2020-10-27 00:00:00,19.9,-86.6
2020299N18277,ZETA,2020-10-27 03:00:00,20.3,-87.2
2020299N18277,ZETA,2020-10-27 03:55:00,20.4,-87.4
2020299N18277,ZETA,2020-10-27 06:00:00,20.6,-87.9
2020299N18277,ZETA,2020-10-27 09:00:00,20.9,-88.5
2020299N18277,ZETA,2020-10-27 12:00:00,21.3,-89.0
2020299N18277,ZETA,2020-10-27 15:00:00,21.7,-89.5
2020299N18277,ZETA,2020-10-27 18:00:00,22.2,-90.0
2020299N18277,ZETA,2020-10-27 21:00:00,22.7,-90.4
2020299N18277,ZETA,2020-10-28 00:00:00,23.2,-90.8
2020299N18277,ZETA,2020-10-28 03:00:00,23.8,-91.2
2020299N18277,ZETA,2020-10-28 06:00:00,24.4,-91.5
2020299N18277,ZETA,2020-10-28 09:00:00,25.1,-91.7
2020299N18277,ZETA,2020-10-28 12:00:00,26.0,-91.7
2020299N18277,ZETA,2020-10-28 15:00:00,26.9,-91.5
2020299N18277,ZETA,2020-10-28 18:00:00,28.0,-91.1
2020299N18277,ZETA,2020-10-28 21:00:00,29.2,-90.6
2020299N18277,ZETA,2020-10-29 00:00:00,30.2,-89.9
2020299N18277,ZETA,2020-10-29 03:00:00,31.4,-88.9
2020299N18277,ZETA,2020-10-29 06:00:00,32.8,-87.5
2020299N18277,ZETA,2020-10-29 09:00:00,34.1,-85.8
2020299N18277,ZETA,2020-10-29 12:00:00,35.3,-83.6
2020299N18277,ZETA,2020-10-29 15:00:00,36.6,-81.1
2020299N18277,ZETA,2020-10-29 18:00:00,37.8,-78.2
2020299N18277,ZETA,2020-10-29 21:00:00,38.7,-75.0
2020299N18277,ZETA,2020-10-30 00:00:00,39.5,-71.7
2020306N15288,ETA,2020-10-31 18:00:00,14.9,-72.4
2020306N15288,ETA,2020-10-31 21:00:00,14.9,-73.0
2020306N15288,ETA,2020-11-01 00:00:00,14.9,-73.6
2020306N15288,ETA,2020-11-01 03:00:00,14.9,-74.3
2020306N15288,ETA,2020-11-01 06:00:00,14.9,-75.1
2020306N15288,ETA,2020-11-01 09:00:00,14.9,-75.9
2020306N15288,ETA,2020-11-01 12:00:00,14.9,-76.7
2020306N15288,ETA,2020-11-01 15:00:00,14.9,-77.5
2020306N15288,ETA,2020-11-01 18:00:00,14.9,-78.2
2020306N15288,ETA,2020-11-01 21:00:00,14.9,-78.8
2020306N15288,ETA,2020-11-02 00:00:00,14.9,-79.4
2020306N15288,ETA,2020-11-02 03:00:00,14.9,-79.9
2020306N15288,ETA,2020-11-02 06:00:00,14.9,-80.4
2020306N15288,ETA,2020-11-02 09:00:00,14.9,-80.8
2020306N15288,ETA,2020-11-02 12:00:00,14.8,-81.2
2020306N15288,ETA,2020-11-02 15:00:00,14.8,-81.6
2020306N15288,ETA,2020-11-02 18:00:00,14.7,-82.0
2020306N15288,ETA,2020-11-02 21:00:00,14.5,-82.3
2020306N15288,ETA,2020-11-03 00:00:00,14.3,-82.5
2020306N15288,ETA,2020-11-03 03:00:00,14.1,-82.7
2020306N15288,ETA,2020-11-03 06:00:00,14.0,-82.9
2020306N15288,ETA,2020-11-03 09:00:00,13.8,-83.0
2020306N15288,ETA,2020-11-03 12:00:00,13.6,-83.1
2020306N15288,ETA,2020-11-03 15:00:00,13.6,-83.2
2020306N15288,ETA,2020-11-03 18:00:00,13.7,-83.3
2020306N15288,ETA,2020-11-03 21:00:00,13.8,-83.5
2020306N15288,ETA,2020-11-04 00:00:00,13.8,-83.7
2020306N15288,ETA,2020-11-04 03:00:00,13.8,-84.0
2020306N15288,ETA,2020-11-04 06:00:00,13.8,-84.3
2020306N15288,ETA,2020-11-04 09:00:00,13.8,-84.6
2020306N15288,ETA,2020-11-04 12:00:00,13.8,-84.9
2020306N15288,ETA,2020-11-04 15:00:00,13.8,-85.1
2020306N15288,ETA,2020-11-04 18:00:00,13.9,-85.4
2020306N15288,ETA,2020-11-04 21:00:00,13.9,-85.7
2020306N15288,ETA,2020-11-05 00:00:00,14.0,-86.0
2020306N15288,ETA,2020-11-05 03:00:00,14.1,-86.3
2020306N15288,ETA,2020-11-05 06:00:00,14.2,-86.7
2020306N15288,ETA,2020-11-05 09:00:00,14.3,-87.1
2020306N15288,ETA,2020-11-05 12:00:00,14.5,-87.5
2020306N15288,ETA,2020-11-05 15:00:00,14.9,-87.7
2020306N15288,ETA,2020-11-05 18:00:00,15.3,-87.8
2020306N15288,ETA,2020-11-05 21:00:00,15.8,-87.8
2020306N15288,ETA,2020-11-06 00:00:00,16.2,-87.8
2020306N15288,ETA,2020-11-06 03:00:00,16.5,-87.7
2020306N15288,ETA,2020-11-06 06:00:00,16.7,-87.6
2020306N15288,ETA,2020-11-06 09:00:00,16.8,-87.5
2020306N15288,ETA,2020-11-06 12:00:00,16.9,-87.4
2020306N15288,ETA,2020-11-06 15:00:00,17.0,-87.3
2020306N15288,ETA,2020-11-06 18:00:00,17.1,-87.1
2020306N15288,ETA,2020-11-06 21:00:00,17.3,-86.8
2020306N15288,ETA,2020-11-07 00:00:00,17.5,-86.4
2020306N15288,ETA,2020-11-07 03:00:00,17.8,-85.8
2020306N15288,ETA,2020-11-07 06:00:00,18.2,-85.1
2020306N15288,ETA,2020-11-07 09:00:00,18.7,-84.2
2020306N15288,ETA,2020-11-07 12:00:00,19.1,-83.2
